"","delta1","delta2","pow","ess"
"362",0.7,-0.6,0,29.1817698996198
"363",0.7,-0.5,0,25.3251110029938
"364",0.7,-0.4,0,93.6457773111802
"365",0.7,-0.3,0,119.946445230893
"366",0.7,-0.2,0,120.741520421583
"367",0.7,-0.1,0,121.294277074035
"368",0.7,0,0,120.730240575896
"369",0.7,0.1,0,120.572956518833
"370",0.7,0.2,0,83.0814925765402
"371",0.7,0.3,0,29.7822265929432
"372",0.7,0.4,0,29.1674537470607
"373",0.7,0.5,0,28.9016095601381
"374",0.7,0.6,0,28.8688835424911
"375",0.7,0.7,0,28.9689963366873
"376",0.7,0.8,0,28.8599101672237
"377",0.7,0.9,0,28.9242666586808
"378",0.7,1,0,28.9879915072754
"379",0.8,-1,0,28.9132974131815
"380",0.8,-0.9,0,28.6981558083513
"381",0.8,-0.8,0,28.8747351494402
"382",0.8,-0.7,0,28.7307626518698
"383",0.8,-0.6,0,29.1817698996198
"384",0.8,-0.5,0,25.3251110029938
"385",0.8,-0.4,0,93.6457773111802
"386",0.8,-0.3,0,119.946445230893
"387",0.8,-0.2,0,120.741520421583
"388",0.8,-0.1,0,121.294277074035
"389",0.8,0,0,120.730240575896
"390",0.8,0.1,0,120.572956518833
"391",0.8,0.2,0,83.0814925765402
"392",0.8,0.3,0,29.7822265929432
"393",0.8,0.4,0,29.1674537470607
"394",0.8,0.5,0,28.9016095601381
"395",0.8,0.6,0,28.8688835424911
"396",0.8,0.7,0,28.9689963366873
"397",0.8,0.8,0,28.8599101672237
"398",0.8,0.9,0,28.9242666586808
"399",0.8,1,0,28.9879915072754
"400",0.9,-1,0,28.9132974131815
"401",0.9,-0.9,0,28.6981558083513
"402",0.9,-0.8,0,28.8747351494402
"403",0.9,-0.7,0,28.7307626518698
"404",0.9,-0.6,0,29.1817698996198
"405",0.9,-0.5,0,25.3251110029938
"406",0.9,-0.4,0,93.6457773111802
"407",0.9,-0.3,0,119.946445230893
"408",0.9,-0.2,0,120.741520421583
"409",0.9,-0.1,0,121.294277074035
"410",0.9,0,0,120.730240575896
"411",0.9,0.1,0,120.572956518833
"412",0.9,0.2,0,83.0814925765402
"413",0.9,0.3,0,29.7822265929432
"414",0.9,0.4,0,29.1674537470607
"415",0.9,0.5,0,28.9016095601381
"416",0.9,0.6,0,28.8688835424911
"417",0.9,0.7,0,28.9689963366873
"418",0.9,0.8,0,28.8599101672237
"419",0.9,0.9,0,28.9242666586808
"420",0.9,1,0,28.9879915072754
"421",1,-1,0,28.9132974131815
"422",1,-0.9,0,28.6981558083513
"423",1,-0.8,0,28.8747351494402
"424",1,-0.7,0,28.7307626518698
"425",1,-0.6,0,29.1817698996198
"426",1,-0.5,0,25.3251110029938
"427",1,-0.4,0,93.6457773111802
"428",1,-0.3,0,119.946445230893
"429",1,-0.2,0,120.741520421583
"430",1,-0.1,0,121.294277074035
"431",1,0,0,120.730240575896
"432",1,0.1,0,120.572956518833
"433",1,0.2,0,83.0814925765402
"434",1,0.3,0,29.7822265929432
"435",1,0.4,0,29.1674537470607
"436",1,0.5,0,28.9016095601381
"437",1,0.6,0,28.8688835424911
"438",1,0.7,0,28.9689963366873
"439",1,0.8,0,28.8599101672237
"440",1,0.9,0,28.9242666586808
"441",1,1,0,28.9879915072754
