"","delta1","delta2","pow","ess"
"233",0.1,-0.9,0.63,30.96608934177
"234",0.1,-0.8,0.56,31.7408909215937
"235",0.1,-0.7,0.53,33.4125532609386
"236",0.1,-0.6,0.4,37.4106376338882
"237",0.1,-0.5,0.2,47.8527120461125
"238",0.1,-0.4,0.07,73.4677143653159
"239",0.1,-0.3,0.04,110.237066819174
"240",0.1,-0.2,0.28,126.679119684383
"241",0.1,-0.1,0.78,127.990023868844
"242",0.1,0,0.94,126.295738098516
"243",0.1,0.1,1,107.954054899822
"244",0.1,0.2,0.97,71.0255566627902
"245",0.1,0.3,0.92,46.7699164368791
"246",0.1,0.4,0.88,37.0066538578488
"247",0.1,0.5,0.81,33.2508011842978
"248",0.1,0.6,0.76,31.6688479443773
"249",0.1,0.7,0.75,30.9307804180385
"250",0.1,0.8,0.72,30.5547266090539
"251",0.1,0.9,0.72,30.3487585555923
"252",0.1,1,0.72,30.2290653994711
"253",0.2,-1,0.03,30.5734561105835
"254",0.2,-0.9,0.03,30.96608934177
"255",0.2,-0.8,0.02,31.7408909215937
"256",0.2,-0.7,0.02,33.4125532609386
"257",0.2,-0.6,0.01,37.4106376338882
"258",0.2,-0.5,0,47.8527120461125
"259",0.2,-0.4,0,73.4677143653159
"260",0.2,-0.3,0,110.237066819174
"261",0.2,-0.2,0,126.679119684383
"262",0.2,-0.1,0.02,127.990023868844
"263",0.2,0,0.24,126.295738098516
"264",0.2,0.1,0.61,107.954054899822
"265",0.2,0.2,0.61,71.0255566627902
"266",0.2,0.3,0.24,46.7699164368791
"267",0.2,0.4,0.13,37.0066538578488
"268",0.2,0.5,0.09,33.2508011842978
"269",0.2,0.6,0.07,31.6688479443773
"270",0.2,0.7,0.06,30.9307804180385
"271",0.2,0.8,0.06,30.5547266090539
"272",0.2,0.9,0.05,30.3487585555923
"273",0.2,1,0.05,30.2290653994711
"274",0.3,-1,0,30.5734561105835
"275",0.3,-0.9,0,30.96608934177
"276",0.3,-0.8,0,31.7408909215937
"277",0.3,-0.7,0,33.4125532609386
"278",0.3,-0.6,0,37.4106376338882
"279",0.3,-0.5,0,47.8527120461125
"280",0.3,-0.4,0,73.4677143653159
"281",0.3,-0.3,0,110.237066819174
"282",0.3,-0.2,0,126.679119684383
"283",0.3,-0.1,0,127.990023868844
"284",0.3,0,0,126.295738098516
"285",0.3,0.1,0.02,107.954054899822
"286",0.3,0.2,0.05,71.0255566627902
"287",0.3,0.3,0.01,46.7699164368791
"288",0.3,0.4,0,37.0066538578488
"289",0.3,0.5,0,33.2508011842978
"290",0.3,0.6,0,31.6688479443773
"291",0.3,0.7,0,30.9307804180385
"292",0.3,0.8,0,30.5547266090539
"293",0.3,0.9,0,30.3487585555923
"294",0.3,1,0,30.2290653994711
"295",0.4,-1,0,30.5734561105835
