"","nc","delta1","delta2","pow2","pow1","ess"
"473",20,0.18,0.2,0.994291,0.98,20.3996772124132
"474",20,0.2,0,0.999079,1,37.2244106664799
"475",20,0.2,0.02,0.99912,1,30.9175604829793
"476",20,0.2,0.04,0.998561,1,26.8024213832092
"477",20,0.2,0.06,0.997984,0.98,22.2876714613571
"478",20,0.2,0.08,0.997701,0.98,20.7275186511036
"479",20,0.2,0.1,0.997628,0.98,20.4555294317664
"480",20,0.2,0.12,0.997605,0.99,20.4143821580626
"481",20,0.2,0.14,0.997619,0.99,20.3908049380378
"482",20,0.2,0.16,0.997634,0.99,20.3996771076548
"483",20,0.2,0.18,0.997634,0.99,20.3996772123979
"484",20,0.2,0.2,0.997634,0.99,20.3996772124132
"485",25,0,0,0.769965,0.13,44.6180073169419
"486",25,0,0.02,0.772742,0.14,35.7820166737614
"487",25,0,0.04,0.767877,0.13,29.114360893377
"488",25,0,0.06,0.759589,0.11,26.4921786034653
"489",25,0,0.08,0.756804,0.11,25.540398307408
"490",25,0,0.1,0.756167,0.11,25.3713539045386
"491",25,0,0.12,0.75613,0.11,25.3622165450375
"492",25,0,0.14,0.756108,0.11,25.3728406934013
"493",25,0,0.16,0.756108,0.11,25.372845581756
"494",25,0,0.18,0.756108,0.11,25.3728455835524
"495",25,0,0.2,0.756108,0.11,25.3728455835497
"496",25,0.02,0,0.760333,0.13,44.6180073169419
"497",25,0.02,0.02,0.779209,0.12,35.7820166737614
"498",25,0.02,0.04,0.780671,0.13,29.114360893377
"499",25,0.02,0.06,0.771588,0.13,26.4921786034653
"500",25,0.02,0.08,0.767555,0.12,25.540398307408
"501",25,0.02,0.1,0.76676,0.11,25.3713539045386
"502",25,0.02,0.12,0.766637,0.11,25.3622165450375
"503",25,0.02,0.14,0.766634,0.11,25.3728406934013
"504",25,0.02,0.16,0.766634,0.11,25.372845581756
"505",25,0.02,0.18,0.766634,0.11,25.3728455835524
"506",25,0.02,0.2,0.766634,0.11,25.3728455835497
"507",25,0.04,0,0.790657,0.19,44.6180073169419
"508",25,0.04,0.02,0.791021,0.2,35.7820166737614
"509",25,0.04,0.04,0.801348,0.2,29.114360893377
"510",25,0.04,0.06,0.79794,0.21,26.4921786034653
"511",25,0.04,0.08,0.79526,0.21,25.540398307408
"512",25,0.04,0.1,0.793646,0.2,25.3713539045386
"513",25,0.04,0.12,0.793498,0.2,25.3622165450375
"514",25,0.04,0.14,0.793417,0.2,25.3728406934013
"515",25,0.04,0.16,0.793417,0.2,25.372845581756
"516",25,0.04,0.18,0.793417,0.2,25.3728455835524
"517",25,0.04,0.2,0.793417,0.2,25.3728455835497
"518",25,0.06,0,0.845856,0.31,44.6180073169419
"519",25,0.06,0.02,0.83921,0.29,35.7820166737614
"520",25,0.06,0.04,0.838509,0.32,29.114360893377
"521",25,0.06,0.06,0.841711,0.32,26.4921786034653
"522",25,0.06,0.08,0.842313,0.32,25.540398307408
"523",25,0.06,0.1,0.841982,0.32,25.3713539045386
"524",25,0.06,0.12,0.841662,0.32,25.3622165450375
"525",25,0.06,0.14,0.841694,0.32,25.3728406934013
"526",25,0.06,0.16,0.841694,0.32,25.372845581756
"527",25,0.06,0.18,0.841694,0.32,25.3728455835524
"528",25,0.06,0.2,0.841694,0.32,25.3728455835497
"529",25,0.08,0,0.892692,0.5,44.6180073169419
"530",25,0.08,0.02,0.883146,0.51,35.7820166737614
"531",25,0.08,0.04,0.883566,0.5,29.114360893377
"532",25,0.08,0.06,0.887835,0.5,26.4921786034653
"533",25,0.08,0.08,0.889297,0.51,25.540398307408
"534",25,0.08,0.1,0.88858,0.51,25.3713539045386
"535",25,0.08,0.12,0.88809,0.51,25.3622165450375
"536",25,0.08,0.14,0.88802,0.51,25.3728406934013
"537",25,0.08,0.16,0.88802,0.51,25.372845581756
"538",25,0.08,0.18,0.88802,0.51,25.3728455835524
"539",25,0.08,0.2,0.88802,0.51,25.3728455835497
"540",25,0.1,0,0.936568,0.75,44.6180073169419
"541",25,0.1,0.02,0.926352,0.68,35.7820166737614
"542",25,0.1,0.04,0.922189,0.66,29.114360893377
"543",25,0.1,0.06,0.923909,0.67,26.4921786034653
"544",25,0.1,0.08,0.927016,0.67,25.540398307408
"545",25,0.1,0.1,0.927488,0.67,25.3713539045386
"546",25,0.1,0.12,0.92732,0.67,25.3622165450375
"547",25,0.1,0.14,0.927267,0.67,25.3728406934013
"548",25,0.1,0.16,0.927267,0.67,25.372845581756
"549",25,0.1,0.18,0.927267,0.67,25.3728455835524
"550",25,0.1,0.2,0.927267,0.67,25.3728455835497
"551",25,0.12,0,0.967909,0.84,44.6180073169419
"552",25,0.12,0.02,0.960899,0.81,35.7820166737614
"553",25,0.12,0.04,0.9557,0.78,29.114360893377
"554",25,0.12,0.06,0.956062,0.76,26.4921786034653
"555",25,0.12,0.08,0.958431,0.78,25.540398307408
"556",25,0.12,0.1,0.958838,0.78,25.3713539045386
"557",25,0.12,0.12,0.959069,0.78,25.3622165450375
"558",25,0.12,0.14,0.959151,0.78,25.3728406934013
"559",25,0.12,0.16,0.959151,0.78,25.372845581756
"560",25,0.12,0.18,0.959151,0.78,25.3728455835524
"561",25,0.12,0.2,0.959151,0.78,25.3728455835497
"562",25,0.14,0,0.98572,0.92,44.6180073169419
"563",25,0.14,0.02,0.982518,0.88,35.7820166737614
"564",25,0.14,0.04,0.979188,0.88,29.114360893377
"565",25,0.14,0.06,0.978564,0.88,26.4921786034653
"566",25,0.14,0.08,0.978028,0.88,25.540398307408
"567",25,0.14,0.1,0.97925,0.88,25.3713539045386
"568",25,0.14,0.12,0.979687,0.88,25.3622165450375
"569",25,0.14,0.14,0.979718,0.88,25.3728406934013
"570",25,0.14,0.16,0.979718,0.88,25.372845581756
"571",25,0.14,0.18,0.979718,0.88,25.3728455835524
"572",25,0.14,0.2,0.979718,0.88,25.3728455835497
"573",25,0.16,0,0.994107,0.97,44.6180073169419
"574",25,0.16,0.02,0.992926,0.96,35.7820166737614
"575",25,0.16,0.04,0.991522,0.95,29.114360893377
"576",25,0.16,0.06,0.990668,0.94,26.4921786034653
"577",25,0.16,0.08,0.989902,0.94,25.540398307408
"578",25,0.16,0.1,0.990401,0.94,25.3713539045386
"579",25,0.16,0.12,0.990728,0.94,25.3622165450375
"580",25,0.16,0.14,0.990792,0.94,25.3728406934013
"581",25,0.16,0.16,0.990792,0.94,25.372845581756
"582",25,0.16,0.18,0.990792,0.94,25.3728455835524
"583",25,0.16,0.2,0.990792,0.94,25.3728455835497
"584",25,0.18,0,0.997739,0.99,44.6180073169419
"585",25,0.18,0.02,0.99745,0.99,35.7820166737614
"586",25,0.18,0.04,0.996918,1,29.114360893377
"587",25,0.18,0.06,0.996394,0.99,26.4921786034653
"588",25,0.18,0.08,0.995923,0.99,25.540398307408
"589",25,0.18,0.1,0.996033,0.99,25.3713539045386
"590",25,0.18,0.12,0.996163,0.99,25.3622165450375
"591",25,0.18,0.14,0.996255,0.99,25.3728406934013
"592",25,0.18,0.16,0.996255,0.99,25.372845581756
"593",25,0.18,0.18,0.996255,0.99,25.3728455835524
"594",25,0.18,0.2,0.996255,0.99,25.3728455835497
"595",25,0.2,0,0.999185,1,44.6180073169419
"596",25,0.2,0.02,0.99916,1,35.7820166737614
"597",25,0.2,0.04,0.999021,1,29.114360893377
"598",25,0.2,0.06,0.998832,1,26.4921786034653
"599",25,0.2,0.08,0.998585,1,25.540398307408
"600",25,0.2,0.1,0.99857,0.99,25.3713539045386
